#{"t_start": 1574294599.128958, "env_id": "LunarLanderContinuous-v2"}
r,l,t
279.45906,329,1110.924402
286.272271,366,1111.481161
207.710843,320,1111.941286
197.410439,636,1113.310355
162.339673,582,1114.536146
-29.364888,264,1114.902087
191.183666,1000,1116.769956
274.813548,338,1117.330663
-58.025911,228,1117.63925
-54.581652,231,1117.92073
-102.651168,373,1118.456239
-24.620643,270,1118.859094
247.535356,363,1119.44443
-61.281412,260,1119.798983
164.211775,325,1120.289587
-58.129194,396,1120.984626
272.777882,627,1122.074856
161.861455,410,1122.712734
-157.06742,327,1123.215313
286.127425,392,1123.828879
-123.284983,662,1125.012272
139.146166,439,1125.748662
136.265464,1000,1127.690044
152.955919,460,1128.486821
151.358792,378,1129.108576
227.531127,817,1130.804217
180.953004,352,1131.399421
181.890337,485,1132.334589
192.718366,354,1132.963275
65.145524,1000,1134.804125
-149.752012,540,1135.82739
-31.138005,223,1136.131072
-50.86279,243,1136.462033
-35.037131,303,1136.880111
-167.204028,459,1137.556363
-45.233815,234,1137.896793
196.346909,346,1138.396533
-76.478374,209,1138.664003
279.212599,383,1139.243183
108.747385,729,1140.689221
-113.115846,313,1141.153594
206.219388,411,1141.836513
166.485965,359,1142.477479
103.732013,1000,1144.835239
267.938374,331,1145.294352
-42.105022,254,1145.648392
284.274058,333,1146.079921
-76.867201,444,1146.80705
205.053989,844,1148.592407
-85.571125,242,1148.965203
265.139118,505,1149.911854
279.214422,324,1150.427397
143.310613,398,1151.17882
228.572783,333,1151.64528
-105.052475,321,1152.12657
285.210355,355,1152.743127
76.937658,1000,1155.081547
186.402536,477,1155.890451
167.804722,421,1156.606872
113.775707,539,1157.677839
170.188144,394,1158.344311
-101.543908,1000,1160.913454
-75.445594,338,1161.473716
-93.342813,366,1162.193123
18.376226,1000,1164.488681
156.330482,502,1165.369744
-58.110359,292,1165.763135
237.695487,408,1166.464998
129.366074,526,1167.389882
89.303642,1000,1169.756935
265.108494,339,1170.285909
163.177817,419,1171.049201
287.91826,342,1171.580154
81.498862,964,1173.838788
152.47304,341,1174.422934
271.907428,323,1174.896646
150.546133,351,1175.477726
-103.861001,464,1176.266911
-75.977192,330,1176.710352
-214.94907,351,1177.283871
241.050039,942,1179.086877
-45.785407,260,1179.43148
-47.968417,345,1179.951326
64.68913,1000,1181.862203
-99.885485,347,1182.353267
193.622784,395,1183.004909
-102.023883,240,1183.346975
254.898074,294,1183.814034
273.751548,374,1184.429968
203.077066,293,1184.853525
123.220361,1000,1187.293245
-56.48686,234,1187.618322
-135.464226,316,1188.046934
-4.972893,321,1188.543291
-67.069787,1000,1190.762145
266.394326,363,1191.376304
256.063725,386,1192.031689
-35.843437,253,1192.383962
-49.921081,1000,1194.521921
-52.566113,286,1194.967682
-83.200464,412,1195.551368
-23.852828,292,1195.990027
144.082449,360,1196.649045
286.663359,394,1197.321355
172.39917,540,1198.557495
164.344757,425,1199.315514
-101.046991,542,1200.180525
289.478501,370,1200.778275
280.265419,289,1201.209991
63.661977,1000,1203.399752
205.805767,342,1203.938804
173.896611,384,1204.566461
110.770248,809,1206.499005
122.827496,1000,1208.528865
211.50359,349,1209.075913
172.899201,598,1210.184786
185.558273,331,1210.670102
167.138437,397,1211.362246
185.552223,394,1211.975361
183.883639,315,1212.480749
294.168791,289,1212.872415
197.072757,285,1213.319594
105.859594,1000,1215.579472
168.846215,482,1216.47872
121.095146,740,1218.086103
-43.851246,201,1218.329149
183.501962,293,1218.774343
255.959275,299,1219.21182
178.799555,439,1220.007673
286.476713,298,1220.408156
169.429054,365,1220.996705
162.687186,386,1221.61115
190.880058,302,1222.065106
135.03377,1000,1223.891103
280.066542,331,1224.384817
131.624057,674,1225.770713
248.442492,274,1226.176338
270.5087,322,1226.613408
-28.817151,211,1226.899875
-3.113056,242,1227.226597
164.577454,359,1227.768389
271.352706,342,1228.300184
161.722419,333,1228.853542
206.566894,317,1229.362485
0.026719,248,1229.696338
105.760999,755,1231.83178
147.24593,354,1232.42859
126.589226,677,1233.84629
-7.750499,197,1234.124118
143.133704,326,1234.581086
269.531088,545,1235.628894
232.58518,295,1236.03428
-29.251665,267,1236.380566
155.286484,366,1236.931933
222.896127,576,1238.01613
217.692568,363,1238.600445
-18.820313,228,1238.911072
143.664339,376,1239.467991
65.851384,1000,1241.545748
186.277006,425,1242.235189
142.646842,472,1242.972911
40.166166,258,1243.344674
200.141618,958,1245.335268
-62.542199,206,1245.615792
-66.591509,272,1245.997495
257.538596,422,1246.659577
198.07894,468,1247.472925
161.44991,371,1248.038693
167.743874,497,1248.929216
104.543977,1000,1250.961384
92.923413,1000,1252.905893
195.819325,289,1253.355842
170.851667,1000,1255.260128
121.222928,1000,1257.497933
245.677707,292,1257.928826
251.12017,381,1258.551223
273.410059,296,1258.936421
249.153823,301,1259.423228
247.112252,292,1259.871989
-115.364602,472,1260.579085
251.976595,937,1262.219838
181.008409,362,1262.746526
12.130453,270,1263.153816
209.929909,279,1263.565224
193.03955,391,1264.184161
259.131603,272,1264.58947
169.752563,1000,1266.415783
