#{"t_start": 1574124591.195837, "env_id": "BipedalWalker-v2"}
r,l,t
297.460496,986,2416.074562
301.533453,864,2419.695361
184.015674,813,2423.099269
-22.344089,281,2424.275221
302.272538,863,2427.903816
303.773325,851,2431.508446
302.40542,871,2435.159077
307.503552,822,2438.604087
305.985775,879,2442.289931
70.160987,564,2444.638475
124.387739,612,2447.223994
177.946179,810,2450.635016
303.883434,909,2454.449039
302.246521,876,2458.120181
305.57153,868,2461.768062
303.565106,931,2465.691196
301.512065,956,2469.703387
304.989105,905,2473.520121
303.89589,931,2477.435147
303.494411,941,2481.383619
171.161507,808,2484.777812
305.565803,882,2488.471654
300.477083,977,2492.576043
304.34685,911,2496.410735
303.225882,942,2500.367234
294.862158,1019,2504.635444
231.38229,1600,2511.472326
291.635895,1092,2516.09987
287.971659,1218,2521.182507
126.524667,891,2524.923965
-45.998877,264,2526.048048
131.840541,831,2529.50095
293.864809,1057,2533.944442
301.752472,911,2537.804958
175.069368,840,2541.343597
127.946735,704,2544.300438
168.238933,840,2547.850427
4.095474,374,2549.441398
297.558516,955,2553.484271
156.479059,836,2557.029494
69.886877,563,2559.404979
-66.744994,186,2560.193742
293.353107,949,2564.181963
63.600981,583,2566.631037
-102.640345,70,2566.932653
76.343756,593,2569.400764
-104.162714,59,2569.655844
-104.461513,79,2569.995004
60.830576,552,2572.314428
-110.747697,86,2572.687331
-110.729503,69,2572.979694
-96.937676,123,2573.497745
-110.206557,90,2573.885737
302.001253,978,2577.966213
162.056866,849,2581.518665
125.378789,802,2584.897444
-104.775464,107,2585.350844
300.745814,975,2589.4504
104.238065,694,2592.38109
120.055873,739,2595.597325
-98.180998,90,2595.999588
-100.313983,78,2596.354087
-96.53763,88,2596.745151
-103.711685,61,2597.013025
296.69064,1058,2601.437394
27.571819,807,2604.829376
-101.621689,55,2605.081178
-102.302088,74,2605.404838
298.468587,1005,2609.613698
-98.284147,176,2610.363054
302.970994,966,2614.418572
305.918257,929,2618.318117
301.951209,1010,2622.558752
162.866742,868,2626.214828
152.495973,779,2629.489172
-111.29988,74,2629.807273
307.913886,902,2633.591312
67.176079,587,2636.055162
307.51717,898,2639.833468
307.93826,887,2643.571466
46.019698,514,2645.741131
303.462057,985,2649.888109
308.397188,905,2653.687792
158.331935,918,2657.540482
309.174709,900,2661.347236
305.795096,940,2665.290654
54.273507,752,2668.454211
305.469503,940,2672.417545
109.592274,620,2675.019375
295.171223,1119,2679.755768
307.456836,924,2683.672369
302.118631,1113,2688.408495
304.57463,886,2692.160809
311.671171,840,2695.693536
308.651946,888,2699.452148
309.850202,905,2703.274383
-13.949516,321,2704.642041
-53.643482,190,2705.447147
302.607765,977,2709.5582
131.577352,934,2713.48865
305.863445,928,2717.408376
273.230773,1373,2723.235195
277.180401,1243,2728.485618
61.946803,1600,2735.235714
-102.609309,1600,2742.042654
23.049127,562,2744.408178
48.265018,1600,2751.155258
-125.475921,110,2751.629455
-151.335211,1600,2758.447323
-125.140731,1600,2765.269368
-63.525409,404,2766.992422
-39.912226,251,2768.066728
-8.314385,392,2769.745736
-52.138541,231,2770.723895
24.581815,457,2772.652474
-11.22852,357,2774.160369
-107.801291,112,2774.660619
-46.473491,258,2775.785788
-107.439011,120,2776.299996
1.939233,363,2777.834496
-44.00189,281,2779.03078
-41.993939,264,2780.147119
53.16488,517,2782.326883
299.899122,890,2786.057214
68.373824,530,2788.28953
196.975862,850,2791.871916
307.94953,921,2795.750462
306.492806,949,2799.763654
303.95499,1084,2804.349721
306.514343,993,2808.638372
307.744629,946,2812.642909
300.926579,1012,2816.859053
300.829567,1109,2821.532713
307.622429,990,2825.723943
309.861224,921,2829.606032
311.352278,947,2833.535971
96.144501,632,2836.190371
307.993499,1015,2840.477494
65.566661,851,2844.072998
294.015607,1275,2849.418791
301.38623,1141,2854.24928
294.845072,1306,2859.755723
302.136479,1121,2864.449892
301.889291,1160,2869.298364
303.577591,1105,2873.949994
303.48693,1090,2878.483377
304.113481,1052,2882.877823
305.712688,1040,2887.235676
311.747405,972,2891.233389
310.819221,932,2895.141406
312.398108,859,2898.766834
88.391554,536,2901.021935
46.143889,424,2902.774852
312.86662,848,2906.354412
311.525236,872,2910.038158
314.312492,862,2913.592796
314.591907,869,2917.217124
313.498333,856,2920.811006
313.292235,814,2924.182647
309.906018,900,2927.956455
310.990652,926,2931.868897
312.291432,919,2935.756348
312.692026,894,2939.579252
312.719208,871,2943.276049
313.271104,852,2946.873796
311.285629,878,2950.568042
311.192703,864,2954.234274
310.498812,868,2957.885639
310.491667,901,2961.698588
308.026637,909,2965.557959
309.736508,898,2969.315148
311.826261,893,2973.076011
122.841748,688,2975.964302
311.068991,834,2979.498104
307.799908,907,2983.410877
302.789432,968,2987.48328
311.503705,859,2991.082371
310.55677,933,2995.005059
309.829198,892,2998.775488
113.425447,629,3001.437546
309.525027,886,3005.158033
25.096058,384,3006.781687
308.377281,885,3010.502774
311.965803,837,3013.98194
25.766846,387,3015.600003
75.747342,497,3017.656316
-47.59792,200,3018.488858
309.668449,828,3022.002539
312.13939,822,3025.466089
311.419476,837,3028.982909
309.564023,846,3032.549538
307.63504,849,3036.126484
49.5276,461,3038.065534
17.618777,362,3039.595028
84.225464,504,3041.72677
-6.654114,316,3043.067346
69.424636,486,3045.132749
38.824065,404,3046.844425
84.236589,534,3049.109697
307.419498,839,3052.655567
-42.415073,247,3053.707185
307.796883,852,3057.295442
311.431115,873,3060.99947
285.597222,1293,3066.522889
148.729121,802,3069.947242
72.270373,833,3073.463599
308.02505,917,3077.346809
312.817199,826,3080.855272
313.881621,815,3084.316287
313.408307,828,3087.801578
314.473645,818,3091.257687
314.776156,804,3094.657744
312.365767,798,3098.01044
312.114648,821,3101.482904
13.837864,355,3102.993585
313.895331,810,3106.458216
311.822394,814,3109.875606
315.13627,785,3113.193304
315.07549,782,3116.489547
-71.275454,169,3117.209113
44.158034,414,3118.957607
64.94449,472,3120.948023
75.797323,527,3123.215122
309.680568,825,3126.706386
310.546919,822,3130.177315
150.106849,837,3133.694372
276.720768,1471,3139.95459
121.944008,776,3143.290352
60.959546,800,3146.680325
309.402835,970,3150.796235
314.287566,839,3154.35202
308.730458,891,3158.137033
313.867269,808,3161.602805
315.900654,799,3164.966856
21.858657,417,3166.759278
312.678357,821,3170.228917
-115.424574,50,3170.446885
-15.751277,290,3171.676479
302.260822,1041,3176.12044
309.025604,950,3180.123389
302.972999,1030,3184.536106
310.751605,921,3188.448268
313.831516,836,3192.00331
275.193649,1547,3198.539626
308.89914,939,3202.493709
170.953754,827,3205.986528
314.10452,841,3209.537648
313.093434,842,3213.108862
313.089566,803,3216.48398
313.116228,815,3219.920818
312.744524,801,3223.330806
73.357317,477,3225.354046
313.83772,807,3228.744986
311.316894,783,3232.048784
-96.725525,62,3232.317666
-107.576292,78,3232.660235
315.168727,764,3235.957831
-107.219697,83,3236.410344
29.565398,390,3238.093694
312.363894,823,3241.589488
313.471146,811,3245.028422
-31.155703,239,3246.053755
310.504941,816,3249.554273
308.132987,856,3253.194429
162.345387,659,3256.032675
105.892697,611,3258.66211
307.924889,875,3262.368883
303.906981,905,3266.231338
311.918257,804,3269.636004
304.303177,882,3273.376718
308.672322,848,3276.985087
313.44545,785,3280.335971
312.909734,765,3283.579017
315.881081,751,3286.735472
314.321536,748,3289.897894
59.798595,430,3291.711234
317.179325,732,3294.782479
151.541457,687,3297.662933
128.110634,581,3300.12158
314.987841,736,3303.261803
47.76048,422,3305.030759
308.228436,874,3308.737193
96.616213,575,3311.209945
-5.911231,362,3312.774574
311.542004,815,3316.236597
310.697208,791,3319.603152
312.43935,822,3323.14802
-83.219448,121,3323.678589
316.844635,797,3327.038347
313.851421,806,3330.501973
313.328219,826,3334.019873
-74.966697,145,3334.639124
317.293384,762,3337.837766
80.723432,492,3339.938653
313.711794,828,3343.453501
-72.879782,186,3344.257713
115.001951,578,3346.737828
313.692731,824,3350.290962
314.860002,808,3353.780046
48.463669,435,3355.662251
312.4009,827,3359.210768
-53.246325,231,3360.214198
308.820658,878,3363.977571
312.912546,828,3367.528902
303.396571,994,3371.778033
32.955707,443,3373.663618
310.298452,859,3377.303986
300.777769,1008,3381.628333
-65.602669,188,3382.436569
314.113591,802,3385.870839
313.460157,798,3389.285317
78.812222,631,3392.027237
312.739531,817,3395.548073
304.462652,934,3399.543513
197.485524,854,3403.211953
112.794107,617,3405.917901
263.563002,1479,3412.269852
309.742032,834,3415.790758
295.953748,1086,3420.357175
263.975836,1510,3426.746569
303.009719,908,3430.629134
64.109294,676,3433.535447
304.98054,898,3437.365473
277.57906,1248,3442.678348
310.923253,795,3446.068395
132.466623,1600,3452.850433
304.901591,933,3456.853119
303.112279,958,3460.95315
193.14866,1600,3467.737965
312.557366,794,3471.09914
311.552043,815,3474.614838
309.67027,804,3478.064899
153.875866,648,3480.848584
313.378138,781,3484.155074
311.695887,802,3487.601317
312.214041,784,3490.958075
312.908941,781,3494.258066
310.234575,779,3497.560622
313.35691,757,3500.761834
311.605058,779,3504.057522
312.728504,762,3507.280117
314.91245,773,3510.540162
313.087195,779,3513.852196
312.892614,794,3517.22505
313.518965,773,3520.542111
312.461118,789,3523.922884
312.414066,789,3527.297048
312.414192,785,3530.611762
311.694889,787,3533.928255
310.647592,793,3537.270315
311.938325,799,3540.648264
87.927511,541,3542.942102
313.338998,770,3546.209078
312.134415,783,3549.511243
311.645153,778,3552.796406
309.1333,822,3556.26226
93.92441,630,3558.931375
-97.877326,114,3559.424157
-161.107916,1600,3566.211505
310.595136,788,3569.526545
309.277602,800,3572.914323
313.350956,739,3576.031372
54.84338,428,3577.859815
311.161258,801,3581.303385
311.074161,783,3584.623656
