#{"t_start": 1574322396.451693, "env_id": "LunarLanderContinuous-v2"}
r,l,t
245.572787,286,1754.441178
261.148193,247,1755.553442
243.189322,217,1756.498308
268.740805,279,1757.749653
243.001546,215,1758.719775
252.820122,254,1759.876528
273.232498,212,1760.805703
288.020766,231,1761.801457
258.712952,215,1762.755094
287.405996,171,1763.493977
204.157427,693,1766.860808
262.162019,200,1767.738512
156.675299,884,1772.488325
274.270994,191,1773.295896
283.813773,172,1774.035595
-28.612865,1000,1780.616357
172.624641,1000,1785.772898
260.760372,182,1786.55135
241.636369,224,1787.518186
175.286888,486,1789.956385
253.427189,151,1790.596995
272.280661,189,1791.399426
191.460719,624,1794.774745
225.655572,471,1797.10105
281.328473,328,1798.572302
277.561226,190,1799.377838
266.811251,211,1800.291897
230.190888,233,1801.325516
284.643835,287,1802.641257
210.757878,231,1803.653945
180.4438,457,1805.940102
265.667711,257,1807.067195
260.702257,198,1807.929109
252.656555,211,1808.823278
216.717622,560,1811.522292
287.383795,254,1812.645019
264.612778,201,1813.492533
256.165243,208,1814.373774
256.347974,184,1815.145446
251.79625,168,1815.866987
219.884366,575,1818.606297
229.299089,228,1819.591496
124.72094,775,1823.656441
239.356604,268,1824.859726
251.382426,428,1826.876193
113.215753,950,1832.36892
256.22141,241,1833.401926
243.249712,161,1834.086987
296.853185,275,1835.26579
264.068106,187,1836.060631
-18.618503,1000,1841.918539
216.909456,297,1843.269741
235.580448,316,1844.717187
253.434179,345,1846.223024
265.359458,157,1846.895681
243.866875,159,1847.574341
270.850947,262,1848.72734
254.601256,251,1849.844808
278.156812,148,1850.462052
295.064709,240,1851.494974
60.48756,136,1852.075932
261.868853,168,1852.786343
221.949835,220,1853.740052
231.894735,654,1857.16354
118.772179,1000,1862.485332
281.913573,247,1863.568199
255.217895,296,1864.968384
307.126166,136,1865.544497
269.541596,213,1866.479833
227.453564,205,1867.371954
253.453415,211,1868.283902
281.84392,253,1869.385211
262.145188,241,1870.464106
130.978779,407,1872.57183
283.951421,278,1873.774076
188.129939,510,1876.31425
219.855111,571,1879.371783
234.02118,822,1883.166448
212.746058,953,1888.26491
261.999373,206,1889.170848
235.282755,197,1890.026773
222.249793,251,1891.169748
297.107691,222,1892.341942
246.60683,231,1893.4056
246.79739,329,1894.937375
285.690064,202,1896.058887
197.254745,554,1899.479764
287.144279,207,1900.431425
286.266587,209,1901.398294
