#{"t_start": 1574137366.7408361, "env_id": "BipedalWalker-v2"}
r,l,t
-102.561972,107,434.929385
-82.614112,527,435.696231
-110.101667,138,435.900937
-104.778704,82,436.026439
-98.838444,87,436.157938
-104.071414,74,436.272507
-105.715804,94,436.415503
-116.337487,65,436.517035
-101.428054,98,436.664114
-106.967907,62,436.760939
-118.960518,72,436.870932
-102.801498,107,437.033526
-98.134452,87,437.166318
-99.155622,86,437.29693
-116.924507,184,437.572572
-123.308164,87,437.705212
-110.325666,56,437.793954
29.041777,1600,440.128194
-105.267316,64,440.226537
-96.970907,81,440.352528
-55.574397,1332,442.295851
39.883397,1600,444.597202
-105.56296,89,444.7317
-99.895063,132,444.925647
-118.882534,55,445.010781
-87.002366,1525,447.20708
-99.828487,338,447.696198
-123.57546,130,447.891748
-110.87044,183,448.160416
-106.093406,96,448.305353
-100.349829,185,448.581507
-118.771063,90,448.71699
-112.499689,41,448.780889
31.124818,1600,451.113581
-107.030603,102,451.265254
-103.975075,73,451.376809
-111.36008,51,451.45679
-103.736599,306,451.90111
-104.433118,83,452.026741
-124.414596,92,452.163845
38.149241,1600,454.449997
-116.677616,57,454.538379
-105.412332,60,454.631745
-114.192361,59,454.722992
-109.832175,55,454.808499
-130.407185,118,454.987299
-115.159488,58,455.07824
-97.867341,95,455.223969
-112.561374,82,455.348325
-119.059445,86,455.478856
-99.748788,99,455.627383
-104.474912,82,455.751788
-122.846003,78,455.870544
-106.343699,287,456.299743
-104.443023,55,456.386002
-81.070333,870,457.659151
-80.679482,606,458.544169
-97.829202,93,458.686111
-93.691165,439,459.329648
-90.666326,321,459.805415
-97.736307,203,460.105778
-116.490724,80,460.227933
-119.790217,76,460.343129
-112.862835,52,460.424471
-117.779891,76,460.54316
-119.785862,89,460.677715
-105.898055,93,460.823867
-91.022003,1025,462.317209
-107.356207,42,462.383913
-104.257444,472,463.075722
-111.436698,309,463.536233
-106.327383,258,463.91737
-119.740414,64,464.016397
-115.08775,58,464.107301
-122.661016,81,464.230684
-101.993431,91,464.369301
-116.482937,150,464.59614
-97.142842,340,465.09651
-106.04161,980,466.51921
-122.456379,78,466.638833
-106.081696,81,466.76073
-110.002114,48,466.835174
31.91053,1600,469.182077
-124.140532,66,469.285753
-113.158096,41,469.351319
-117.321714,73,469.463078
18.785826,1600,471.796067
-78.588364,1368,473.80098
-107.470542,52,473.881756
-103.842066,85,474.011835
-119.419641,92,474.151955
-102.790525,57,474.240866
-108.019753,97,474.392111
20.862052,1600,476.73433
-105.60461,81,476.858726
-139.387623,173,477.118837
-114.642859,63,477.218141
-100.777025,114,477.393004
-107.764589,66,477.494375
26.066902,1600,479.815496
-102.640507,76,479.93231
-66.216693,1008,481.401749
-106.000418,58,481.492104
-114.886411,45,481.563733
-109.75875,73,481.677989
-106.161038,53,481.761703
-121.216942,62,481.856516
-111.513772,78,481.976487
-117.548066,52,482.057748
-114.728015,115,482.23211
-101.561306,69,482.338817
-65.131858,953,483.733176
-112.946058,64,483.832613
-123.001853,161,484.073548
-110.899654,50,484.152866
-58.958805,1498,486.35529
-94.256304,97,486.504398
-111.607482,62,486.601788
-105.213774,78,486.721731
-103.780889,92,486.864941
-105.743924,47,486.942939
-116.55643,61,487.042467
-91.657097,409,487.655953
-36.813031,1520,489.929304
-109.052938,56,490.01734
-93.756844,107,490.181378
-117.393798,70,490.289377
-100.253458,91,490.429243
-102.03161,87,490.564202
-105.307695,57,490.655293
-119.75423,124,490.843874
-121.3743,74,490.962221
-113.203677,53,491.045877
-112.533445,73,491.159465
-98.352375,111,491.32922
-108.080895,58,491.420106
-105.74812,51,491.502696
-109.273701,69,491.610828
-108.191142,74,491.726629
-113.999979,88,491.863027
-114.30357,128,492.058387
-112.008979,84,492.188791
-105.546577,77,492.309961
-95.93098,277,492.723889
-129.072197,113,492.899539
-77.528403,449,493.566695
-128.58739,88,493.703943
-110.707878,36,493.763595
-30.898074,1442,495.886629
-116.459129,62,495.98432
-80.8114,399,496.576823
-35.925886,1378,498.593516
-107.992428,86,498.728444
-118.959545,57,498.817314
-39.498241,1269,500.687676
-109.975745,87,500.822215
-108.050351,317,501.298932
-108.913269,52,501.380186
-98.647177,256,501.756766
92.253098,1600,504.10562
-110.669915,40,504.171934
-106.684244,84,504.301321
-106.067692,73,504.416602
-64.113904,585,505.273325
-45.427281,1126,506.919162
-121.995465,62,507.014245
-124.502231,63,507.112165
-102.084918,100,507.263932
-76.903063,350,507.778064
-103.511716,82,507.903476
-107.710013,65,508.004734
-107.171085,113,508.176578
-72.377156,575,509.020275
-157.540318,336,509.530894
-111.809757,95,509.672953
-107.887915,58,509.763488
-99.35292,67,509.865582
-99.583481,93,510.00763
-112.248314,69,510.110814
-121.545321,81,510.234571
-103.809571,71,510.34186
-118.500916,67,510.443569
-105.912171,77,510.563118
-98.472208,93,510.70107
-80.365431,751,511.795814
-103.316375,108,511.9591
-101.439993,84,512.085523
-89.225793,473,512.778656
-114.15406,51,512.861239
-121.027452,90,512.998197
-104.711914,103,513.149933
-131.523406,96,513.297184
-104.920549,67,513.401824
-121.896697,83,513.528261
-107.826589,48,513.60464
-109.22518,102,513.758216
-105.190104,59,513.849639
-120.635517,70,513.957267
-106.279631,48,514.035208
-113.163502,48,514.110465
-57.731964,876,515.39032
-108.962644,54,515.473691
-129.985904,128,515.667184
-109.018141,75,515.780234
-121.225474,99,515.929843
-121.472204,94,516.07332
-116.113292,58,516.163248
22.62944,1600,518.503378
-108.706931,52,518.587974
-116.54274,138,518.794589
-127.832285,95,518.939396
-110.837168,51,519.020361
-113.616628,115,519.194492
-103.964568,91,519.336135
-105.990204,74,519.448761
65.637051,1600,521.797592
-108.754233,66,521.902011
-107.44446,56,521.989653
-116.795727,47,522.062545
-107.86127,86,522.195293
-121.195263,62,522.292406
-107.510512,77,522.409359
-115.117817,70,522.517892
-107.451674,43,522.586814
-104.137556,56,522.674196
-41.824757,1269,524.536353
-108.481964,74,524.64988
-107.364856,80,524.772694
-102.007358,98,524.92245
-116.922631,54,525.008044
-81.109803,532,525.782363
-56.515089,891,527.084504
-121.301588,56,527.172797
-106.94631,68,527.27702
-100.553234,115,527.452091
-105.637959,74,527.56758
-111.38789,66,527.668673
-65.466507,301,528.112949
-116.551488,167,528.361092
-78.84235,402,528.948692
-104.792302,56,529.037675
-106.561935,71,529.145966
-118.294281,69,529.252833
-88.429751,1324,531.184033
-55.37737,826,532.395318
-129.697745,105,532.554575
-123.42038,94,532.696135
-105.00464,90,532.833272
-128.710765,113,533.007719
-105.272858,50,533.086212
-116.423592,58,533.178386
-118.369115,110,533.345339
-106.14389,80,533.469399
-57.490135,801,534.642354
-106.192104,110,534.811019
-116.804335,97,534.956953
-103.329551,77,535.076926
-114.339995,92,535.215487
-104.133702,63,535.315255
-121.72511,109,535.480667
-127.886577,95,535.625218
-101.995522,54,535.711148
-86.287931,218,536.036755
-106.975045,87,536.170275
-115.85228,85,536.300245
-95.01331,273,536.707896
-110.008797,74,536.822015
-46.797036,904,538.160487
-107.499644,91,538.301811
-124.367792,127,538.495953
-104.975285,73,538.607935
-103.205299,46,538.681653
-97.989207,100,538.834772
-116.575985,74,538.948525
-121.853568,59,539.038975
-117.57709,62,539.136676
-103.204695,74,539.252565
-62.39771,964,540.650361
-115.390404,75,540.764217
-112.38546,78,540.885009
-104.466659,72,540.996534
-109.135399,67,541.100072
-97.547246,92,541.23976
-120.014309,88,541.37394
-121.438651,91,541.511908
-82.047303,720,542.570373
-104.090213,73,542.684718
-86.887708,352,543.198762
-92.562091,125,543.387039
-97.69044,98,543.538285
-127.443372,81,543.663116
-119.101055,66,543.764159
-62.698212,426,544.391878
-106.194786,96,544.539721
-106.607903,74,544.653886
-48.036414,1018,546.147594
-120.119911,103,546.302406
-118.337016,54,546.387525
-115.93349,72,546.499399
-104.15496,68,546.603778
-66.658365,825,547.818245
-104.177936,84,547.948869
-122.867351,79,548.069314
-102.348386,68,548.175576
-91.935127,572,549.018166
-99.572873,262,549.404604
-126.388609,110,549.573639
-104.050935,75,549.689567
-105.765895,106,549.85182
-50.514711,931,551.22141
-103.616575,56,551.309325
-109.110796,66,551.412181
-98.226951,183,551.687275
-121.633101,74,551.799836
-104.466719,79,551.92039
-111.564043,312,552.38351
-110.4591,79,552.504179
-108.404573,74,552.617124
-113.967732,85,552.747017
-103.64052,65,552.848418
-104.241513,75,552.963229
-74.647202,553,553.781018
-107.010349,75,553.895877
-32.455149,1480,556.066327
-107.329958,53,556.148361
-123.213858,78,556.268224
-113.620625,77,556.387909
-101.192536,107,556.551758
-109.755384,118,556.728045
-118.900053,78,556.8483
-103.966843,58,556.939872
-104.711008,71,557.049116
-105.631574,68,557.152925
-109.562156,86,557.285949
-106.441244,64,557.384093
-104.823315,80,557.506436
-95.512906,83,557.635502
-104.049822,52,557.716844
-94.630107,390,558.29437
-111.730032,74,558.409297
-104.933852,72,558.5247
-88.283506,244,558.885401
-50.529075,694,559.916608
-103.995066,69,560.026197
-105.51699,73,560.139824
-106.436165,167,560.38977
-114.927098,61,560.486889
-111.920587,97,560.636073
-106.230742,72,560.748268
-106.249147,54,560.834634
-103.728938,53,560.917618
-105.971905,446,561.585899
-75.222866,478,562.295611
-124.14777,93,562.440078
-70.354207,677,563.444734
-125.102499,76,563.564522
-105.399099,66,563.669352
-112.976969,61,563.765207
-85.72319,458,564.43767
-107.083344,116,564.61535
-109.970488,58,564.706307
-99.01436,77,564.828265
-68.987734,588,565.706048
-104.916926,73,565.821076
-31.956086,882,567.132839
-109.442173,110,567.301464
