#{"t_start": 1574299724.7024682, "env_id": "LunarLanderContinuous-v2"}
r,l,t
277.746509,200,2013.154534
216.055895,275,2014.424101
278.154387,197,2015.27653
197.013028,361,2016.883206
224.386302,323,2018.310619
227.922956,230,2019.328402
24.810802,107,2019.784341
282.900092,174,2020.523636
242.540737,182,2021.329984
225.530261,199,2022.179918
281.413839,188,2022.992743
280.395619,141,2023.58598
245.920541,293,2024.916588
224.278158,178,2025.678927
222.727547,438,2027.614641
246.090302,175,2028.360694
303.312992,209,2029.254389
315.18218,212,2030.179364
295.121979,147,2030.789855
212.104146,358,2032.564048
282.994828,314,2034.005479
291.866385,208,2034.91828
269.197924,188,2035.745323
262.805118,174,2036.476953
303.433046,207,2037.401953
264.787985,172,2038.125986
171.617907,1000,2042.886019
259.04334,224,2043.862553
238.74132,548,2046.318179
243.172234,195,2047.143778
39.191162,152,2047.778589
271.516495,202,2048.640941
250.228475,180,2049.420713
210.526523,540,2051.990159
251.620876,193,2052.834598
229.674416,198,2053.693818
213.375312,225,2054.642662
278.796703,325,2056.208725
263.709569,371,2057.958941
171.295671,512,2060.703252
249.015759,381,2062.616675
-54.796677,65,2062.878603
192.405437,392,2064.638984
243.186306,229,2065.661693
244.371503,248,2066.746278
240.818229,371,2068.577071
270.493817,193,2069.424844
191.480246,472,2071.869382
224.257283,226,2072.871424
250.693258,192,2073.673808
155.36562,316,2075.072996
240.071687,209,2075.988009
135.215518,427,2077.948092
232.058645,455,2080.256593
231.021087,310,2081.738117
253.502776,222,2082.685682
203.761798,442,2084.834181
-47.905623,58,2085.067328
202.884055,268,2086.238052
251.034099,189,2087.027134
16.786077,171,2087.754961
266.438627,181,2088.500734
227.094791,506,2091.226613
188.80434,325,2092.680572
167.09184,396,2094.569416
191.753759,434,2096.504807
211.870337,265,2097.681353
187.440589,226,2098.666849
284.082279,216,2099.573577
296.1505,190,2100.380783
236.293589,204,2101.257994
254.951521,226,2102.244134
272.62388,226,2103.212431
-23.642969,236,2104.245719
279.266929,435,2106.206589
206.349946,300,2107.58103
-27.059264,1000,2112.90136
288.399396,221,2113.835134
245.670764,156,2114.473708
235.730739,182,2115.234768
240.603081,142,2115.822758
314.221978,211,2116.733687
102.154636,128,2117.280486
261.03804,147,2117.905488
-35.213569,1000,2123.019742
298.465472,157,2123.691356
226.090919,152,2124.329168
269.411986,153,2124.968431
174.643757,455,2127.160861
38.473089,127,2127.686151
306.368844,194,2128.510988
313.201727,191,2129.340891
249.537048,231,2130.340379
267.065995,207,2131.204062
215.91345,897,2135.608679
25.941415,90,2135.976999
302.481832,238,2137.007643
255.552669,213,2137.920145
200.177491,512,2140.521425
230.659139,169,2141.242554
68.985641,153,2141.892194
284.32405,205,2142.777083
114.793637,420,2144.700202
32.775677,132,2145.247759
238.543408,159,2145.905628
290.53507,174,2146.626234
44.860114,98,2147.028147
174.382702,568,2149.952306
236.639338,265,2151.110939
41.141371,144,2151.711935
32.603201,101,2152.121447
160.711326,514,2154.415978
262.569285,158,2155.085277
-164.115163,800,2159.420379
273.03191,175,2160.164243
210.628895,257,2161.321475
242.995462,212,2162.233226
240.564527,334,2163.763259
198.825249,452,2165.865883
-202.054144,965,2171.632332
237.577497,234,2172.702508
228.405635,413,2174.679469
220.033407,359,2176.433595
227.430401,229,2177.438618
291.131409,168,2178.144737
-14.346645,126,2178.67069
306.277453,152,2179.305978
111.95084,1000,2184.022093
236.848534,214,2184.936109
277.658148,198,2185.770495
226.539642,233,2186.813763
221.97546,196,2187.651035
261.865032,185,2188.446468
246.052724,191,2189.252965
256.585268,287,2190.497925
248.192881,223,2191.465692
207.822476,340,2193.027543
206.640876,229,2194.029487
221.552965,425,2196.146404
198.830048,412,2198.134076
239.805949,229,2199.12742
232.558821,208,2200.0207
214.018894,215,2200.968822
201.896558,292,2202.385203
233.841179,260,2203.549621
243.758287,344,2205.192528
243.451304,478,2207.466726
55.377981,1000,2212.694793
257.706663,193,2213.517045
152.046535,530,2216.174535
222.903745,366,2217.893354
-115.624665,1000,2223.495815
245.097627,176,2224.240444
84.832003,1000,2229.422407
228.930556,350,2231.042362
267.776095,297,2232.36805
233.539166,680,2235.520425
263.87343,177,2236.272031
264.163204,246,2237.354121
262.516055,155,2237.996356
243.779087,217,2238.963063
261.86211,170,2239.677657
-28.644469,1000,2245.213937
204.790161,331,2246.810992
234.937979,204,2247.693842
261.859666,604,2250.867593
-41.154816,1000,2257.600418
144.489483,1000,2262.444147
194.615937,822,2267.502897
269.220445,220,2268.436902
234.301483,234,2269.47341
137.594261,1000,2274.248369
3.711473,170,2274.966635
179.05595,549,2278.021574
-99.187319,1000,2282.955679
268.067334,169,2283.664282
245.511296,210,2284.59039
287.680949,181,2285.359058
210.860442,232,2286.41312
273.033609,464,2288.634653
237.400738,329,2290.108395
281.546533,286,2291.333149
29.375843,171,2292.063969
189.048032,273,2293.280199
205.319064,259,2294.430356
249.866112,160,2295.088244
224.843365,226,2296.11196
236.47078,230,2297.142712
-11.030978,201,2298.007793
208.681636,416,2299.934539
241.634064,320,2301.412195
240.720332,299,2302.822038
154.978775,459,2304.938358
248.384082,185,2305.71592
94.974491,958,2311.839732
243.66863,158,2312.490787
208.031065,183,2313.286495
253.404835,152,2313.932276
281.830116,201,2314.783376
258.798077,258,2315.941711
210.130884,367,2317.757094
305.427687,267,2318.92509
206.253083,264,2320.117075
274.272471,277,2321.334721
259.230325,258,2322.468701
155.519012,598,2325.244244
209.375065,369,2327.086223
259.472618,163,2327.773005
237.274602,168,2328.507774
304.202583,217,2329.435303
239.86617,286,2330.684684
249.362908,168,2331.374067
128.485447,1000,2336.591847
294.436956,193,2337.420853
284.408499,152,2338.050432
148.054616,1000,2343.040285
211.712757,191,2343.865826
-9.030881,1000,2349.105498
-43.189539,1000,2354.16082
298.481323,193,2354.98304
273.222161,285,2356.278991
172.72661,393,2358.164523
276.66524,185,2358.933376
191.216259,264,2360.095719
234.960662,244,2361.189688
258.738275,411,2363.132514
256.247087,204,2364.048147
235.189808,312,2365.485894
269.486801,161,2366.156521
224.599289,774,2369.971417
235.307104,217,2370.932341
230.62967,188,2371.709047
254.310088,396,2373.689831
262.695917,292,2375.065352
213.179902,187,2375.869483
3.658139,1000,2381.966835
255.02373,199,2382.807117
235.432112,200,2383.655494
179.0714,403,2385.463304
286.240481,229,2386.45143
24.504163,1000,2392.617192
208.869054,383,2394.383812
-34.872372,1000,2399.680641
245.439816,188,2400.501172
165.771621,651,2403.853653
-7.190965,1000,2409.380226
255.372952,162,2410.049755
219.151776,330,2411.62532
175.15602,525,2414.521376
261.210412,238,2415.557086
-32.747994,1000,2421.775771
-587.943484,127,2422.308348
273.087122,164,2422.999226
279.88258,199,2423.835631
164.828172,541,2426.716274
195.275951,442,2428.844313
258.743432,276,2430.104164
242.518805,330,2431.609228
201.740198,263,2432.790845
239.196102,431,2434.904793
255.957666,154,2435.54417
261.904484,178,2436.292257
205.594392,410,2438.337923
273.486375,158,2438.997972
250.922117,179,2439.778505
204.735491,264,2441.01542
157.568975,716,2445.532838
239.127087,174,2446.269886
256.132844,185,2447.043066
267.781644,175,2447.780921
178.197691,645,2451.471942
260.101016,267,2452.69576
297.513049,208,2453.591762
263.599094,198,2454.441705
256.211238,188,2455.243637
306.212651,197,2456.098488
234.954873,208,2457.047093
296.676263,173,2457.782943
265.397323,209,2458.675171
307.710382,196,2459.523873
247.021785,170,2460.235878
281.87091,168,2460.941503
251.741264,199,2461.779913
262.445117,192,2462.602124
237.908119,179,2463.355421
253.909184,175,2464.084365
248.174869,220,2465.052495
254.125463,189,2465.866521
296.418259,217,2466.790627
281.91413,238,2467.82259
287.44019,185,2468.605526
296.190735,184,2469.404565
280.8474,207,2470.279186
271.740731,374,2472.006815
271.319947,183,2472.775068
258.405978,393,2474.558783
271.655535,269,2475.754387
260.059329,207,2476.639262
282.122903,224,2477.588472
290.902534,189,2478.403755
264.943169,229,2479.409145
245.493377,220,2480.37035
245.693585,313,2481.806872
271.463801,257,2482.933352
262.981592,193,2483.746526
264.336118,205,2484.627581
306.739384,188,2485.45457
282.472442,174,2486.192853
279.437729,209,2487.065191
308.552214,277,2488.27924
298.929692,198,2489.131458
231.696755,360,2490.802205
263.736837,389,2492.644962
13.336751,145,2493.279944
49.356143,111,2493.743642
280.14836,167,2494.443393
308.391075,147,2495.074015
224.462642,276,2496.317317
9.288845,132,2496.863649
309.78958,313,2498.279694
50.742759,160,2498.95512
-16.671768,267,2500.134275
279.199611,152,2500.77206
244.459379,205,2501.655308
47.678154,104,2502.101878
166.108148,1000,2507.143925
281.315764,165,2507.866022
291.987345,325,2509.354127
290.447272,177,2510.118875
267.568827,222,2511.063675
261.53992,372,2512.779627
270.573732,168,2513.503048
292.608333,206,2514.375497
260.297831,271,2515.592858
237.106125,210,2516.547069
258.204862,222,2517.50052
243.672357,224,2518.462547
278.268037,175,2519.196294
271.457357,217,2520.122086
260.015257,200,2520.973372
-23.521772,1000,2527.718453
251.667567,292,2529.015925
267.539185,799,2532.796133
-54.674017,1000,2538.57385
246.137647,148,2539.183927
66.63288,104,2539.620996
251.890596,201,2540.485571
243.921893,166,2541.169248
237.073663,191,2542.018245
290.734667,218,2542.958275
248.094465,150,2543.570988
235.164384,183,2544.353271
268.45971,148,2544.967263
231.069934,686,2548.723059
277.064976,181,2549.505004
248.54001,166,2550.204826
204.607719,298,2551.551159
-46.389026,1000,2557.245187
261.209859,219,2558.191827
214.448432,303,2559.61825
14.646471,131,2560.159303
225.446028,905,2564.790157
245.275077,193,2565.630842
32.5896,159,2566.302661
269.415553,194,2567.127084
227.593244,317,2568.547731
215.118456,883,2573.80808
287.977319,142,2574.397043
145.32999,703,2578.362646
262.460609,164,2579.083798
236.731069,281,2580.384212
171.670957,1000,2584.992868
271.13595,184,2585.750826
276.712435,143,2586.343121
127.085666,1000,2591.235867
266.044856,235,2592.271104
225.339909,206,2593.172088
297.042902,197,2594.026965
249.212026,194,2594.855416
68.647721,126,2595.389077
276.371702,164,2596.086216
251.259369,157,2596.737304
260.244691,238,2597.787834
277.578681,176,2598.523115
268.288211,229,2599.5647
278.002576,436,2601.679754
276.695063,203,2602.546364
248.733776,169,2603.252478
254.81201,630,2606.196298
261.322012,243,2607.262313
131.314647,1000,2611.83216
265.993035,192,2612.637993
275.364319,167,2613.333591
276.531495,180,2614.098526
250.246698,189,2614.890379
272.156127,209,2615.78451
54.297407,147,2616.400483
252.015736,190,2617.19549
57.906692,154,2617.839729
287.513327,174,2618.578844
230.245994,177,2619.336343
246.413765,366,2620.906852
45.4729,125,2621.442394
294.761033,989,2626.25492
244.025384,170,2626.960454
278.567832,179,2627.715736
273.068348,190,2628.505814
278.695514,190,2629.299228
84.52521,133,2629.870162
269.288071,216,2630.78571
291.21904,159,2631.447896
182.860686,1000,2636.464551
-52.875287,232,2637.487984
269.711769,199,2638.318552
259.918864,166,2639.016415
253.505869,172,2639.743755
281.327828,159,2640.419785
281.769571,223,2641.388861
286.526667,197,2642.208402
285.809731,363,2643.819697
22.370379,86,2644.181986
259.915632,174,2644.924346
263.618027,173,2645.649676
259.873906,176,2646.385122
186.2903,1000,2651.449331
118.137697,1000,2656.349358
305.339895,301,2657.709138
281.557712,212,2658.614055
280.77586,171,2659.328867
22.534426,128,2659.875397
14.386095,89,2660.241441
287.159468,226,2661.200667
283.702834,161,2661.871836
281.05651,197,2662.700586
294.143585,156,2663.355319
260.579745,643,2666.373692
22.560507,74,2666.672325
277.409871,163,2667.355646
258.910739,186,2668.139351
27.974869,74,2668.445551
268.079131,197,2669.266051
252.07607,212,2670.196745
265.901197,236,2671.196682
297.908142,199,2672.068954
294.972302,166,2672.767564
286.704929,201,2673.624495
276.218445,165,2674.326826
283.372557,187,2675.116234
275.447656,227,2676.089771
289.716373,214,2677.027615
285.021042,247,2678.081759
255.710811,203,2678.933384
265.330512,153,2679.577235
270.99032,156,2680.22527
239.692907,167,2680.914453
272.466201,281,2682.234986
253.55754,214,2683.148484
247.4315,166,2683.838622
249.342751,189,2684.652894
268.427986,240,2685.693654
277.440563,214,2686.591014
51.800821,135,2687.158641
299.345332,238,2688.262732
287.200032,188,2689.072324
288.79904,226,2690.049438
279.233353,212,2690.948092
279.988906,239,2692.005015
286.481283,171,2692.728514
304.642442,260,2693.899322
271.361547,229,2694.877335
272.231519,221,2695.85462
279.56785,210,2696.783996
282.660119,283,2698.024329
297.723492,214,2698.965906
310.981028,247,2700.045112
257.505953,236,2701.087462
241.42383,242,2702.147248
286.554956,184,2702.931722
299.019573,232,2703.967363
243.309118,459,2706.171199
265.112688,283,2707.456232
258.116854,234,2708.459565
21.380324,126,2708.981882
254.488525,180,2709.745373
292.855231,218,2710.709018
271.47749,435,2712.646817
230.005486,264,2713.828702
266.976411,214,2714.733685
20.432135,143,2715.327638
229.950631,222,2716.272678
252.525824,378,2718.051438
230.899982,457,2720.140116
316.251193,196,2720.987251
262.160253,209,2721.858287
-51.947662,157,2722.512697
239.9648,169,2723.211726
284.403415,610,2726.132951
288.870596,289,2727.439942
260.640491,281,2728.678728
248.144834,250,2729.793889
268.603182,324,2731.312464
282.393473,235,2732.328648
-5.62284,253,2733.406792
268.614751,308,2734.785968
272.304219,158,2735.449605
186.547614,324,2736.905501
302.132844,222,2737.86472
300.607003,406,2739.822034
177.183753,467,2742.041562
202.86981,215,2742.982125
301.998316,229,2743.981705
277.246037,209,2744.883269
241.777624,207,2745.784872
253.973701,182,2746.548407
310.787478,193,2747.377115
51.853991,118,2747.871508
277.51951,389,2749.700311
232.960236,253,2750.808133
280.8641,223,2751.760668
278.033294,225,2752.715868
255.427859,164,2753.388151
294.327316,243,2754.428084
251.874086,180,2755.182617
-21.814587,1000,2761.289871
218.673288,351,2762.95744
295.934673,310,2764.320323
252.658465,195,2765.138055
-0.747152,1000,2770.247126
301.558105,224,2771.202642
-28.123556,1000,2776.142613
261.013887,207,2777.017333
242.479343,175,2777.75436
-23.16904,1000,2783.081071
286.457043,161,2783.755602
199.863342,238,2784.806986
267.454669,202,2785.673456
248.94708,214,2786.58317
274.643391,208,2787.509878
254.758739,206,2788.394104
254.615372,646,2791.555911
253.48793,230,2792.626697
290.829684,248,2793.723226
276.366685,205,2794.620419
237.267464,246,2795.700227
274.793388,746,2799.173726
266.625818,187,2799.958225
285.447378,214,2800.879833
256.682015,212,2801.783829
