#{"t_start": 1574128885.7967381, "env_id": "BipedalWalker-v2"}
r,l,t
-119.09344,84,164.255068
57.838695,1600,166.355479
-55.613107,997,167.667233
-92.698224,229,167.977374
-107.125316,58,168.045988
-108.237165,135,168.225463
-53.01463,786,169.25019
-20.083299,902,170.416831
-121.940841,79,170.538733
-104.738916,73,170.652975
-109.036503,63,170.726262
-115.762869,93,170.860672
-115.875668,76,170.947257
-84.4534,244,171.269879
-119.847031,76,171.388555
-93.279849,185,171.621264
-114.853523,71,171.731903
-116.478428,172,171.965986
-98.457762,149,172.209171
-91.1588,181,172.46675
-116.430385,90,172.569037
-112.146441,72,172.681716
-119.740507,78,172.800369
-97.302232,174,173.018845
-83.512062,350,173.487521
-118.725422,103,173.63285
-69.532441,400,174.15245
-114.446983,101,174.265605
-98.49957,190,174.531542
-105.774957,89,174.661423
-51.977547,738,175.596304
-94.433853,199,175.872438
-103.405885,90,176.004331
-67.177795,336,176.425828
-80.870341,237,176.750292
-105.474556,101,176.896401
-99.677779,239,177.217706
-102.650848,138,177.402391
-68.266352,392,177.912895
-63.866757,402,178.434294
-58.558106,434,178.989832
-57.055686,522,179.697278
-95.77856,93,179.80305
-101.35407,73,179.916518
1.533424,950,181.134691
-95.398418,122,181.302933
-66.59864,354,181.77567
-94.684881,127,181.950257
180.579484,1600,184.002551
-71.049681,456,184.610854
-89.268327,184,184.842747
-99.796059,99,184.983909
-66.121758,329,185.423064
-93.518375,137,185.606697
-86.447255,224,185.907048
-64.542746,345,186.337394
-74.287115,328,186.778784
-84.66115,258,187.118121
-39.518296,443,187.679746
-72.137996,303,188.095729
-108.842222,134,188.274344
-74.347876,296,188.650463
-102.190825,120,188.816643
1.633312,1267,190.451552
9.512683,984,191.726983
-120.197771,140,191.912901
-96.619184,104,192.059645
-94.493348,111,192.183565
-50.650087,468,192.806392
-85.14547,260,193.146737
-86.235598,201,193.425477
-79.870741,280,193.786943
-115.937685,98,193.925451
-90.943902,183,194.156054
-90.669441,199,194.431832
-90.192379,272,194.785803
-82.365972,307,195.176065
-76.262283,286,195.542336
-103.553345,67,195.649893
-82.632407,197,195.893715
-98.506018,77,196.011537
-57.389011,305,196.399784
-105.274381,114,196.558163
-113.502467,75,196.672487
-109.365323,56,196.738493
-94.810804,93,196.87529
-113.267597,58,196.97212
-89.542971,153,197.170677
-93.863961,89,197.272241
